ID,family
NC_036597,Phenuiviridae
NC_036598,Phenuiviridae
NC_036599,Phenuiviridae
NC_036602,Phenuiviridae
NC_018505,Caulimoviridae
NC_018506,Picornaviridae
NC_036615,Orthomyxoviridae
NC_036616,Orthomyxoviridae
NC_036617,Orthomyxoviridae
NC_036621,Orthomyxoviridae
NC_036618,Orthomyxoviridae
NC_036620,Orthomyxoviridae
NC_036619,Orthomyxoviridae
NC_018519,Closteroviridae
NC_018530,Geminiviridae
NC_036802,Potyviridae
NC_018570,Dicistroviridae
NC_018575,Papillomaviridae
NC_018577,Geminiviridae
NC_018578,Geminiviridae
NC_018576,Geminiviridae
NC_018579,Geminiviridae
NC_018571,Solemoviridae
NC_036803,Solemoviridae
NC_036877,Circoviridae
NC_037052,Solemoviridae
NC_037056,Mitoviridae
NC_037055,Mitoviridae
NC_037054,Mitoviridae
NC_037058,Betaflexiviridae
NC_037053,Parvoviridae
NC_037051,Potyviridae
NC_037063,Geminiviridae
NC_037065,Geminiviridae
NC_037068,Geminiviridae
NC_037066,Geminiviridae
NC_037059,Papillomaviridae
NC_037064,Papillomaviridae
NC_037067,Papillomaviridae
NC_037061,Papillomaviridae
NC_037062,Genomoviridae
NC_018615,Togaviridae
NC_018616,Caulimoviridae
NC_018629,Rhabdoviridae
NC_037095,Partitiviridae
NC_037096,Partitiviridae
NC_018702,Astroviridae
NC_018668,Picornaviridae
NC_018703,Tymoviridae
NC_034524,Partitiviridae
NC_034556,Hantaviridae
NC_034563,Hantaviridae
NC_034555,Hantaviridae
NC_034547,Circoviridae
NC_034548,Rhabdoviridae
NC_034545,Rhabdoviridae
NC_034546,Rhabdoviridae
NC_034385,Picornaviridae
NC_034408,Mayoviridae
NC_034390,Mayoviridae
NC_034386,Nairoviridae
NC_034391,Nairoviridae
NC_034387,Nairoviridae
NC_034393,Hantaviridae
NC_034400,Hantaviridae
NC_034401,Hantaviridae
NC_034397,Hantaviridae
NC_034403,Hantaviridae
NC_034396,Hantaviridae
NC_034398,Hantaviridae
NC_034404,Hantaviridae
NC_034399,Hantaviridae
NC_034394,Hantaviridae
NC_034395,Hantaviridae
NC_034402,Hantaviridae
NC_034405,Hantaviridae
NC_034406,Hantaviridae
NC_034407,Hantaviridae
NC_034455,Arteriviridae
NC_034475,Peribunyaviridae
NC_034476,Peribunyaviridae
NC_034488,Peribunyaviridae
NC_034496,Peribunyaviridae
NC_034495,Peribunyaviridae
NC_034504,Peribunyaviridae
NC_034492,Peribunyaviridae
NC_034491,Peribunyaviridae
NC_034481,Peribunyaviridae
NC_034497,Peribunyaviridae
NC_034498,Peribunyaviridae
NC_034505,Peribunyaviridae
NC_034477,Peribunyaviridae
NC_034478,Peribunyaviridae
NC_034489,Peribunyaviridae
NC_034499,Peribunyaviridae
NC_034500,Peribunyaviridae
NC_034501,Peribunyaviridae
NC_034483,Peribunyaviridae
NC_034493,Peribunyaviridae
NC_034482,Peribunyaviridae
NC_034442,Flaviviridae
NC_034453,Picornaviridae
NC_034479,Peribunyaviridae
NC_034480,Peribunyaviridae
NC_034490,Peribunyaviridae
NC_034446,Orthoherpesviridae
NC_034464,Hantaviridae
NC_034465,Hantaviridae
NC_034485,Hantaviridae
NC_034474,Hantaviridae
NC_034484,Hantaviridae
NC_034443,Rhabdoviridae
NC_034451,Rhabdoviridae
NC_034454,Rhabdoviridae
NC_034449,Rhabdoviridae
NC_034448,Rhabdoviridae
NC_034450,Rhabdoviridae
NC_034447,Rhabdoviridae
NC_034567,Astroviridae
NC_034617,Picornaviridae
NC_034631,Peribunyaviridae
NC_034632,Peribunyaviridae
NC_034633,Peribunyaviridae
NC_034629,Geminiviridae
NC_034630,Geminiviridae
NC_034618,Alloherpesviridae
NC_034622,Alphaflexiviridae
NC_034833,Betaflexiviridae
NC_034835,Potyviridae
NC_034836,Solemoviridae
NC_015299,Fimoviridae
NC_015301,Fimoviridae
NC_015300,Fimoviridae
NC_034979,Fimoviridae
NC_034980,Fimoviridae
NC_034981,Fimoviridae
NC_015298,Fimoviridae
NC_034972,Coronaviridae
NC_034976,Tobaniviridae
NC_034971,Picornaviridae
NC_034975,Astroviridae
NC_034977,Circoviridae
NC_034973,Dicistroviridae
NC_034968,Paramyxoviridae
NC_035071,Flaviviridae
NC_035111,Sinhaliviridae
NC_035179,Geminiviridae
NC_023586,Inoviridae
NC_023598,Mitoviridae
NC_035137,Genomoviridae
NC_035114,Narnaviridae
NC_035115,Dicistroviridae
NC_035116,Sinhaliviridae
NC_035112,Sinhaliviridae
NC_035113,Sinhaliviridae
NC_035117,Orthoherpesviridae
NC_035118,Flaviviridae
NC_035127,Arteriviridae
NC_035138,Genomoviridae
NC_035185,Parvoviridae
NC_023628,Potyviridae
NC_035432,Flaviviridae
NC_023627,Iflaviridae
NC_035210,Hepadnaviridae
NC_035181,Polyomaviridae
NC_035197,Genomoviridae
NC_035196,Circoviridae
NC_035194,Circoviridae
NC_035195,Circoviridae
NC_035200,Circoviridae
NC_035199,Papillomaviridae
NC_035201,Papillomaviridae
NC_035193,Papillomaviridae
NC_035198,Picornaviridae
NC_035205,Alphaflexiviridae
NC_035204,Alphaflexiviridae
NC_035202,Betaflexiviridae
NC_035186,Parvoviridae
NC_035190,Alphaflexiviridae
NC_035209,Circoviridae
NC_035206,Picobirnaviridae
NC_035189,Amalgaviridae
NC_035215,Secoviridae
NC_035221,Secoviridae
NC_035218,Secoviridae
NC_035220,Secoviridae
NC_035180,Parvoviridae
NC_035219,Secoviridae
NC_035214,Secoviridae
NC_035208,Papillomaviridae
NC_035184,Dicistroviridae
NC_023633,Phenuiviridae
NC_023634,Phenuiviridae
NC_023635,Phenuiviridae
NC_023631,Astroviridae
NC_023632,Astroviridae
NC_023629,Astroviridae
NC_023630,Astroviridae
NC_023636,Astroviridae
NC_023641,Endornaviridae
NC_023676,Iflaviridae
NC_023674,Astroviridae
NC_023677,Orthoherpesviridae
NC_023673,Parvoviridae
NC_023684,Partitiviridae
NC_023685,Partitiviridae
NC_023681,Baculoviridae
NC_035674,Totiviridae
NC_035676,Geminiviridae
NC_035675,Caliciviridae
NC_035758,Astroviridae
NC_035471,Astroviridae
NC_035480,Geminiviridae
NC_035479,Papillomaviridae
NC_035478,Papillomaviridae
NC_035453,Closteroviridae
NC_035454,Phenuiviridae
NC_035759,Phenuiviridae
NC_035481,Geminiviridae
NC_035487,Geminiviridae
NC_035488,Geminiviridae
NC_035452,Tombusviridae
NC_035472,Caulimoviridae
NC_035473,Geminiviridae
NC_035451,Solemoviridae
NC_035458,Potyviridae
NC_035459,Potyviridae
NC_035476,Circoviridae
NC_035477,Genomoviridae
NC_035465,Tobaniviridae
NC_035461,Potyviridae
NC_035482,Tospoviridae
NC_035484,Tospoviridae
NC_035483,Tospoviridae
NC_035474,Smacoviridae
NC_035486,Partitiviridae
NC_035485,Partitiviridae
NC_035467,Sinhaliviridae
NC_035466,Sinhaliviridae
NC_023680,Hypoviridae
NC_035779,Picornaviridae
NC_035799,Circoviridae
NC_023762,Arenaviridae
NC_023763,Arenaviridae
NC_023764,Arenaviridae
NC_010429,Inoviridae
NC_036390 NC_011542,Rhabdoviridae
NC_036468,Spinareoviridae
NC_036469,Spinareoviridae
NC_036470,Spinareoviridae
NC_036471,Spinareoviridae
NC_036472,Spinareoviridae
NC_036473,Spinareoviridae
NC_036474,Spinareoviridae
NC_036476,Spinareoviridae
NC_036477,Spinareoviridae
NC_036475,Spinareoviridae
NC_018710,Arenaviridae
NC_018711,Arenaviridae
NC_018716,Geminiviridae
NC_018718,Geminiviridae
NC_018715,Geminiviridae
NC_018717,Geminiviridae
NC_018713,Flaviviridae
NC_018833,Potyviridae
NC_018858,Caulimoviridae
NC_018875,Baculoviridae
NC_019023,Papillomaviridae
NC_019024,Geminiviridae
NC_019025,Betaflexiviridae
NC_019027,Astroviridae
NC_019028,Astroviridae
NC_019026,Astroviridae
NC_019031,Potyviridae
NC_019029,Betaflexiviridae
NC_019030,Betaflexiviridae
NC_019036,Geminiviridae
NC_019035,Geminiviridae
NC_019415,Potyviridae
NC_019409,Potyviridae
NC_019412,Potyviridae
NC_037305,Geminiviridae
NC_037306,Geminiviridae
NC_023813,Spinareoviridae
NC_023814,Spinareoviridae
NC_023815,Spinareoviridae
NC_023817,Spinareoviridae
NC_023818,Spinareoviridae
NC_023820,Spinareoviridae
NC_023821,Spinareoviridae
NC_023819,Spinareoviridae
NC_023816,Spinareoviridae
NC_023766,Arenaviridae
NC_023844,Genomoviridae
NC_023842,Parvoviridae
NC_023845,Polyomaviridae
NC_023850,Geminiviridae
NC_023851,Geminiviridae
NC_023849,Geminiviridae
NC_023852,Papillomaviridae
NC_023864,Geminiviridae
NC_023861,Picornaviridae
NC_023860,Parvoviridae
NC_023858,Picornaviridae
NC_023872,Genomoviridae
NC_023871,Genomoviridae
NC_023870,Genomoviridae
NC_023866,Circoviridae
NC_023868,Circoviridae
NC_023869,Circoviridae
NC_023885,Circoviridae
NC_023878,Circoviridae
NC_023877,Circoviridae
NC_023882,Papillomaviridae
NC_023874,Circoviridae
NC_023879,Circoviridae
NC_023886,Circoviridae
NC_023887,Smacoviridae
NC_023873,Papillomaviridae
NC_023894,Papillomaviridae
NC_023891,Papillomaviridae
NC_023895,Papillomaviridae
NC_023893,Endornaviridae
NC_037655,Astroviridae
NC_037654,Picornaviridae
NC_037659,Hypoviridae
NC_023989,Geminiviridae
NC_023988,Picornaviridae
NC_023987,Picornaviridae
NC_023986,Mesoniviridae
NC_023985,Picornaviridae
NC_023984,Picornaviridae
NC_024009,Geminiviridae
NC_024012,Geminiviridae
NC_024013,Geminiviridae
NC_024017,Flaviviridae
NC_024016,Iflaviridae
NC_024031,Caliciviridae
NC_024073,Picornaviridae
NC_017982,Polyomaviridae
NC_024074,Peribunyaviridae
NC_024075,Peribunyaviridae
NC_024076,Peribunyaviridae
NC_024078,Caliciviridae
NC_024077,Flaviviridae
NC_019491,Alloherpesviridae
NC_019495,Alloherpesviridae
NC_019497,Geminiviridae
NC_019493,Endornaviridae
NC_019494,Astroviridae
NC_019492,Parvoviridae
NC_019531,Paramyxoviridae
NC_019569,Geminiviridae
NC_019707,Fiersviridae
NC_019712,Caliciviridae
NC_024111,Flaviviridae
NC_024113,Flaviviridae
NC_024114,Flaviviridae
NC_024112,Flaviviridae
NC_034163,Spinareoviridae
NC_034164,Spinareoviridae
NC_034165,Spinareoviridae
NC_034166,Spinareoviridae
NC_034168,Spinareoviridae
NC_034169,Spinareoviridae
NC_034170,Spinareoviridae
NC_034171,Spinareoviridae
NC_034172,Spinareoviridae
NC_034162,Spinareoviridae
NC_034173,Spinareoviridae
NC_024116,Geminiviridae
NC_024115,Totiviridae
NC_024119,Smacoviridae
NC_024118,Polyomaviridae
NC_024151,Totiviridae
NC_019844,Polyomaviridae
NC_019853,Polyomaviridae
NC_019854,Polyomaviridae
NC_019851,Polyomaviridae
NC_019852,Papillomaviridae
NC_019922,Fiersviridae
NC_019920,Fiersviridae
NC_019945,Baculoviridae
NC_019947,Geminiviridae
NC_020067,Polyomaviridae
NC_020069,Polyomaviridae
NC_020070,Polyomaviridae
NC_020065,Polyomaviridae
NC_020071,Polyomaviridae
NC_020066,Polyomaviridae
NC_020068,Polyomaviridae
NC_020073 NC_018104,Tombusviridae
NC_020072,Potyviridae
NC_020085,Papillomaviridae
NC_020084,Papillomaviridae
NC_024305,Geminiviridae
NC_024304,Geminiviridae
NC_024297,Astroviridae
NC_024301,Caulimoviridae
NC_024296,Bornaviridae
NC_024300,Papillomaviridae
NC_024303,Orthoherpesviridae
NC_024306,Orthoherpesviridae
NC_020105,Potyviridae
NC_020099,Circoviridae
NC_017843,Circoviridae
NC_020106,Polyomaviridae
NC_020231,Orthoherpesviridae
NC_020235,Partitiviridae
NC_020234,Partitiviridae
NC_020257,Geminiviridae
NC_020253,Geminiviridae
NC_020254,Geminiviridae
NC_020256,Geminiviridae
NC_024377,Flaviviridae
NC_024382,Orthoherpesviridae
NC_024376,Nyamiviridae
NC_024444,Hepadnaviridae
NC_024445,Hepadnaviridae
NC_024443,Hepadnaviridae
NC_024453,Parvoviridae
NC_024454,Parvoviridae
NC_024452,Parvoviridae
NC_024455,Endornaviridae
NC_020415,Tombusviridae
NC_020439,Spinareoviridae
NC_020440,Spinareoviridae
NC_020441,Spinareoviridae
NC_020446,Spinareoviridae
NC_020447,Spinareoviridae
NC_020448,Spinareoviridae
NC_020442,Spinareoviridae
NC_020443,Spinareoviridae
NC_020445,Spinareoviridae
NC_020444,Spinareoviridae
NC_020473,Geminiviridae
NC_020474,Orthoherpesviridae
NC_020470,Tymoviridae
NC_024458,Alphaflexiviridae
NC_024471,Potyviridae
NC_024472,Astroviridae
NC_024473,Rhabdoviridae
NC_024476,Aspiviridae
NC_036634,Aspiviridae
NC_036635,Aspiviridae
NC_024489,Marnaviridae
NC_024491,Geminiviridae
NC_024492,Nodaviridae
NC_024493,Nodaviridae
NC_024494,Phenuiviridae
NC_024495,Phenuiviridae
NC_024496,Phenuiviridae
NC_024499,Sedoreoviridae
NC_024500,Sedoreoviridae
NC_024503,Sedoreoviridae
NC_024508,Sedoreoviridae
NC_024509,Sedoreoviridae
NC_024510,Sedoreoviridae
NC_024506,Sedoreoviridae
NC_024505,Sedoreoviridae
NC_024504,Sedoreoviridae
NC_024507,Sedoreoviridae
NC_024501,Virgaviridae
NC_024502,Virgaviridae
NC_024498,Astroviridae
NC_020499,Parvoviridae
NC_020500,Papillomaviridae
NC_020501,Papillomaviridae
NC_020805,Rhabdoviridae
NC_020808,Rhabdoviridae
NC_020809,Rhabdoviridae
NC_020806,Rhabdoviridae
NC_020804,Rhabdoviridae
NC_020807,Rhabdoviridae
NC_024687,Geminiviridae
NC_024685,Hypoviridae
NC_024691,Genomoviridae
NC_024690,Genomoviridae
NC_024689,Genomoviridae
NC_024686,Betaflexiviridae
NC_024694,Circoviridae
NC_024693,Geminiviridae
NC_024700,Circoviridae
NC_024701,Astroviridae
NC_024696,Orthoherpesviridae
NC_024702,Nyamiviridae
NC_020881,Hepadnaviridae
NC_020890,Polyomaviridae
NC_020896,Potyviridae
NC_020897,Secoviridae
NC_020898,Secoviridae
NC_020903,Totiviridae
NC_020899,Mesoniviridae
NC_020900,Mesoniviridae
NC_020901,Mesoniviridae
NC_020904,Circoviridae
NC_020927,Bidnaviridae
NC_020928,Bidnaviridae
NC_020996,Betaflexiviridae
NC_020997,Totiviridae
NC_020999,Caulimoviridae
NC_021065,Potyviridae
NC_024692,Nudiviridae
NC_024709,Tobaniviridae
NC_024765,Picornaviridae
NC_024768,Picornaviridae
NC_024767,Picornaviridae
NC_024766,Picornaviridae
NC_024771,Orthoherpesviridae
NC_024774,Smacoviridae
NC_024775,Smacoviridae
NC_024773,Smacoviridae
NC_024776,Smacoviridae
NC_024772,Smacoviridae
NC_024778,Bornaviridae
NC_021094,Partitiviridae
NC_021095,Partitiviridae
NC_021096,Partitiviridae
NC_021098,Partitiviridae
NC_021099,Partitiviridae
NC_021147,Partitiviridae
NC_021154,Flaviviridae
NC_021197,Potyviridae
NC_021201,Picornaviridae
NC_021206,Circoviridae
NC_021205,Geminiviridae
NC_021202,Geminiviridae
NC_021204,Smacoviridae
NC_021203,Smacoviridae
NC_021220,Picornaviridae
NC_021242,Phenuiviridae
NC_021243,Phenuiviridae
NC_021244,Phenuiviridae
NC_021245,Geminiviridae
NC_024805,Flaviviridae
NC_024809,Geminiviridae
NC_024888,Parvoviridae
NC_024887,Togaviridae
NC_024894,Geminiviridae
NC_024895,Geminiviridae
NC_024893,Papillomaviridae
NC_024906,Closteroviridae
NC_021341,Geminiviridae
NC_021484,Solemoviridae
NC_021483,Papillomaviridae
NC_021481,Tombusviridae
NC_021482,Picornaviridae
NC_021567,Iflaviridae
NC_021562,Inoviridae
NC_021569,Inoviridae
NC_021565,Totiviridae
NC_021568,Circoviridae
NC_021564,Solemoviridae
NC_021541,Sedoreoviridae
NC_021542,Sedoreoviridae
NC_021543,Sedoreoviridae
NC_021544,Sedoreoviridae
NC_021545,Sedoreoviridae
NC_021546,Sedoreoviridae
NC_021547,Sedoreoviridae
NC_021549,Sedoreoviridae
NC_021550,Sedoreoviridae
NC_021551,Sedoreoviridae
NC_021548,Sedoreoviridae
NC_021579,Geminiviridae
NC_021583,Sedoreoviridae
NC_021584,Sedoreoviridae
NC_021585,Sedoreoviridae
NC_021586,Sedoreoviridae
NC_021588,Sedoreoviridae
NC_021589,Sedoreoviridae
NC_021580,Sedoreoviridae
NC_021581,Sedoreoviridae
NC_021587,Sedoreoviridae
NC_021590,Sedoreoviridae
NC_021582,Sedoreoviridae
NC_021626,Sedoreoviridae
NC_021627,Sedoreoviridae
NC_021628,Sedoreoviridae
NC_021635,Sedoreoviridae
NC_021629,Sedoreoviridae
NC_021631,Sedoreoviridae
NC_021632,Sedoreoviridae
NC_021633,Sedoreoviridae
NC_021634,Sedoreoviridae
NC_021625,Sedoreoviridae
NC_021630,Sedoreoviridae
NC_021705,Tombusviridae
NC_025112,Arteriviridae
NC_025114,Picornaviridae
NC_025113,Arteriviridae
NC_021719,Geminiviridae
NC_021735,Benyviridae
NC_021736,Benyviridae
NC_021797,Microviridae
NC_021786,Potyviridae
NC_021805,Microviridae
NC_021851,Tymoviridae
NC_021862,Inoviridae
NC_021873,Partitiviridae
NC_025346,Astroviridae
NC_025355,Paramyxoviridae
NC_025380,Polyomaviridae
NC_025370,Polyomaviridae
NC_025368,Polyomaviridae
NC_025364,Rhabdoviridae
NC_025350,Paramyxoviridae
NC_025365,Rhabdoviridae
NC_025361,Paramyxoviridae
NC_025347,Paramyxoviridae
NC_021924,Baculoviridae
NC_021926,Tombusviridae
NC_021923,Baculoviridae
NC_021930,Papillomaviridae
NC_021928,Paramyxoviridae
NC_022002,Geminiviridae
NC_022007,Geminiviridae
NC_022008,Geminiviridae
NC_022003,Geminiviridae
NC_022005,Geminiviridae
NC_022006,Secoviridae
NC_022004,Secoviridae
NC_022037,Peribunyaviridae
NC_022039,Peribunyaviridae
NC_022073,Geminiviridae
NC_022072,Closteroviridae
NC_022089,Parvoviridae
NC_025218,Totiviridae
NC_025216,Circoviridae
NC_025219,Dicistroviridae
NC_025214,Totiviridae
NC_025247,Circoviridae
NC_025246,Circoviridae
NC_025250,Potyviridae
NC_025251,Rhabdoviridae
NC_025255,Rhabdoviridae
NC_025253,Rhabdoviridae
NC_025252,Alphaflexiviridae
NC_025254,Potyviridae
NC_025256,Paramyxoviridae
NC_025257,Baculoviridae
NC_025259,Polyomaviridae
NC_025266,Geminiviridae
NC_025340,Rhabdoviridae
NC_025343,Paramyxoviridae
NC_025342,Rhabdoviridae
NC_025341,Rhabdoviridae
NC_025353,Rhabdoviridae
NC_025360,Paramyxoviridae
NC_025358,Rhabdoviridae
NC_025377,Rhabdoviridae
NC_025381,Virgaviridae
NC_025356,Rhabdoviridae
NC_025367,Totiviridae
NC_025363,Paramyxoviridae
NC_025376,Rhabdoviridae
NC_025362,Rhabdoviridae
NC_025351,Paramyxoviridae
NC_025378,Rhabdoviridae
NC_022095,Papillomaviridae
NC_022103,Coronaviridae
NC_022104,Parvoviridae
NC_022131,Geminiviridae
NC_025359,Rhabdoviridae
NC_025352,Paramyxoviridae
NC_025382,Rhabdoviridae
NC_025384,Rhabdoviridae
NC_025385,Rhabdoviridae
NC_025391,Rhabdoviridae
NC_025402,Paramyxoviridae
NC_025405,Rhabdoviridae
NC_025404,Paramyxoviridae
NC_025403,Paramyxoviridae
NC_025400,Rhabdoviridae
NC_025386,Paramyxoviridae
NC_025407,Paramyxoviridae
NC_025387,Rhabdoviridae
NC_025397,Rhabdoviridae
NC_025408,Rhabdoviridae
NC_025390,Paramyxoviridae
NC_025389,Rhabdoviridae
NC_025388,Betaflexiviridae
NC_025399,Rhabdoviridae
NC_025394,Rhabdoviridae
NC_025396,Rhabdoviridae
NC_025406,Rhabdoviridae
NC_025401,Rhabdoviridae
NC_025395,Rhabdoviridae
NC_025393,Rhabdoviridae
NC_022232,Geminiviridae
NC_022229,Geminiviridae
NC_022230,Virgaviridae
NC_022233,Orthoherpesviridae
NC_022249,Astroviridae
NC_022250,Bromoviridae
NC_022251,Bromoviridae
NC_022252,Bromoviridae
NC_022253,Papillomaviridae
NC_022332,Picornaviridae
NC_022365,Caulimoviridae
NC_025454,Inoviridae
NC_025432,Picornaviridae
NC_025435,Solemoviridae
NC_025468,Betaflexiviridae
NC_025477,Bromoviridae
NC_025481,Bromoviridae
NC_025478,Bromoviridae
NC_025482,Bromoviridae
NC_025483,Bromoviridae
NC_025484,Bromoviridae
NC_025480,Secoviridae
NC_025469,Betaflexiviridae
NC_025474,Picornaviridae
NC_025475,Geminiviridae
NC_025485,Spinareoviridae
NC_025486,Spinareoviridae
NC_025487,Spinareoviridae
NC_025488,Spinareoviridae
NC_025489,Spinareoviridae
NC_025490,Spinareoviridae
NC_025491,Spinareoviridae
NC_025493,Spinareoviridae
NC_025492,Spinareoviridae
NC_025476,Circoviridae
NC_022517,Retroviridae
NC_022518,Retroviridae
NC_022519,Polyomaviridae
NC_025680,Geminiviridae
NC_025676,Caliciviridae
NC_025674,Virgaviridae
NC_025681,Geminiviridae
NC_025682,Circoviridae
NC_025684,Circoviridae
NC_025683,Circoviridae
NC_025717,Circoviridae
NC_025709,Circoviridae
NC_025725,Geminiviridae
NC_025738,Genomoviridae
NC_025741,Genomoviridae
NC_025728,Genomoviridae
NC_025729,Genomoviridae
NC_025730,Genomoviridae
NC_025731,Genomoviridae
NC_025732,Genomoviridae
NC_025788,Iflaviridae
NC_025790,Polyomaviridae
NC_025792,Circoviridae
NC_025791,Circoviridae
NC_025793,Orthomyxoviridae
NC_025794,Orthomyxoviridae
NC_025795,Orthomyxoviridae
NC_025796,Orthomyxoviridae
NC_025797,Orthomyxoviridae
NC_025798,Orthomyxoviridae
NC_025799,Orthomyxoviridae
NC_025789,Alphaflexiviridae
NC_025801,Spinareoviridae
NC_025802,Spinareoviridae
NC_025803,Spinareoviridae
NC_025806,Spinareoviridae
NC_025809,Spinareoviridae
NC_025804,Spinareoviridae
NC_025810,Spinareoviridae
NC_025807,Spinareoviridae
NC_025800,Polyomaviridae
NC_025811,Polyomaviridae
NC_025831,Nairoviridae
NC_025832,Nairoviridae
NC_025833,Nairoviridae
NC_025821,Potyviridae
NC_025825,Parvoviridae
NC_025835,Iflaviridae
NC_025837,Solemoviridae
NC_025838,Spinareoviridae
NC_025840,Spinareoviridae
NC_025841,Spinareoviridae
NC_025842,Spinareoviridae
NC_025843,Spinareoviridae
NC_025845,Spinareoviridae
NC_025846,Spinareoviridae
NC_025847,Spinareoviridae
NC_025848,Spinareoviridae
NC_025850,Spinareoviridae
NC_025852,Spinareoviridae
NC_025851,Spinareoviridae
NC_025844,Spinareoviridae
NC_025849,Spinareoviridae
NC_025853,Spinareoviridae
NC_025839,Spinareoviridae
NC_025899,Polyomaviridae
NC_025898,Polyomaviridae
NC_025894,Polyomaviridae
NC_025896,Polyomaviridae
NC_025895,Polyomaviridae
NC_025891,Parvoviridae
NC_025890,Picornaviridae
NC_025960,Baculoviridae
NC_025959,Circoviridae
NC_025961,Picornaviridae
NC_025965,Parvoviridae
NC_025967,Closteroviridae
NC_026015,Polyomaviridae
NC_026012,Polyomaviridae
NC_026013,Microviridae
NC_026020,Caulimoviridae
NC_026135,Totiviridae
NC_026161,Genomoviridae
NC_026141,Polyomaviridae
NC_026144,Genomoviridae
NC_026140,Totiviridae
NC_026136,Endornaviridae
NC_026163,Genomoviridae
NC_026162,Genomoviridae
NC_026164,Genomoviridae
NC_026165,Genomoviridae
NC_026166,Genomoviridae
